,user_id,First Name,Surnam,Gender,state,Age,date_joined,n_dependants,fam_status,income
7883,54267,Brandon,Vaughan,Male,Arizona,70,2/15/2017,0,divorced/widowed,33684
7884,101783,Julie,Brock,Female,Missouri,68,2/15/2017,3,married,45137
7885,114711,Sara,Wagner,Female,Hawaii,39,2/15/2017,1,married,99560
7886,1527,Walter,Tate,Male,Washington,43,2/15/2017,3,married,116145
7887,6946,Joe,Orozco,Male,Florida,80,2/15/2017,0,divorced/widowed,144672
7888,10971,Marie,Beard,Female,Colorado,67,2/15/2017,2,married,167730
7889,11355,Daniel,Walter,Male,Maryland,31,2/15/2017,2,married,63397
7890,18673,Matthew,Murphy,Male,Connecticut,43,2/15/2017,2,married,135194
7891,20408,Lisa,Armstrong,Female,Delaware,30,2/15/2017,1,married,68428
7892,31359,Jessica,Dickerson,Female,Utah,63,2/15/2017,0,divorced/widowed,169352
7893,34062,Stephen,Murillo,Male,Utah,27,2/15/2017,3,married,71764
7894,34387,,Zuniga,Female,Idaho,73,2/15/2017,0,divorced/widowed,38623
7895,36007,Justin,Hail,Male,Alabama,70,2/15/2017,3,married,110979
7896,41584,Phyllis,Greene,Male,Louisiana,60,2/15/2017,3,married,114728
7897,45941,Irene,Reyes,Female,South Carolina,81,2/15/2017,0,divorced/widowed,167156
7898,53381,James,Hunter,Male,Michigan,72,2/15/2017,3,married,156211
7899,56546,Mark,Newman,Male,Missouri,81,2/15/2017,2,married,100747
7900,58726,Rose,Mccann,Female,New Jersey,79,2/15/2017,0,divorced/widowed,115633
7901,60018,Albert,Montoya,Male,South Dakota,53,2/15/2017,0,single,101074
7902,66849,Lillian,Black,Female,Pennsylvania,50,2/15/2017,2,married,163251
7903,67273,Alice,Wiggins,Female,Arkansas,67,2/15/2017,0,divorced/widowed,117253
7904,69985,Fred,Li,Male,Idaho,72,2/15/2017,2,married,147224
7905,83115,Lois,Sexton,Female,Minnesota,74,2/15/2017,3,married,103258
7906,91398,Kenneth,Corona,Male,Colorado,35,2/15/2017,0,single,89728
7907,94526,Lillian,Schaefer,Female,Nevada,21,2/15/2017,2,living with parents and siblings,41662
7908,94825,Evelyn,Sellers,Female,Iowa,57,2/15/2017,3,married,99621
7909,97571,Anne,Dorsey,Female,Delaware,71,2/15/2017,1,married,105554
7910,105061,Roger,Rivera,Male,Alabama,80,2/15/2017,2,married,168002
7911,105535,Jeremy,Holland,Male,Iowa,47,2/15/2017,3,married,65855
7912,106178,Rose,Whitehead,Female,Virginia,40,2/15/2017,1,married,67918
7913,110095,Christopher,Munoz,Male,Mississippi,69,2/15/2017,0,divorced/widowed,44608
7914,110218,Richard,Gregory,Male,Connecticut,78,2/15/2017,1,married,68973
7915,112716,Mary,Lane,Female,Colorado,72,2/15/2017,2,married,124255
7916,133806,Major,Marin,Male,Maryland,78,2/15/2017,1,married,149121
7917,141039,Harold,Zavala,Male,New Hampshire,24,2/15/2017,3,married,27337
7918,145270,Sharon,Maxwell,Female,Nebraska,26,2/15/2017,3,married,55600
7919,145530,Rachel,Houston,Female,New York,59,2/15/2017,2,married,106220
7920,151744,Cheryl,Underwood,Female,Louisiana,37,2/15/2017,0,single,95057
7921,153144,Daniel,Walter,Male,South Dakota,37,2/15/2017,1,married,66563
7922,153817,Karen,Berg,Female,Alabama,46,2/15/2017,1,married,34831
7923,164234,Clarence,Velasquez,Male,Illinois,66,2/15/2017,2,married,136743
7924,166214,Rose,Larsen,Female,California,62,2/15/2017,1,married,41210
7925,166543,Julia,Knapp,Female,North Carolina,55,2/15/2017,3,married,103141
7926,168143,,Oconnor,Male,Virginia,46,2/15/2017,0,single,112016
7927,179929,Matthew,Perez,Male,Alabama,38,2/15/2017,0,single,46391
7928,182302,,Nicholson,Female,North Carolina,36,2/15/2017,0,single,80542
7929,193212,Anthony,Moses,Male,New Hampshire,26,2/15/2017,1,married,70226
7930,196045,Cynthia,Long,Female,Alabama,64,2/15/2017,2,married,99289
7931,198561,Clarence,Stephens,Male,Kentucky,33,2/15/2017,2,married,73825
7932,201342,,Davenport,Male,Utah,74,2/15/2017,1,married,49013
7933,137078,Ashley,Romero,Female,South Carolina,40,2/15/2017,0,single,43310
7934,113786,Antonio,Nolan,Male,California,55,2/15/2017,1,married,163150
7935,36698,Kathy,Anthony,Female,North Dakota,45,2/15/2017,3,married,145450
7936,52991,Sharon,Zhang,Female,Alaska,20,2/15/2017,0,single,38280
7937,107279,Jeremy,Schultz,Male,New Mexico,20,2/15/2017,2,living with parents and siblings,95368
7938,112398,Johnny,Bailey,Male,Utah,47,2/15/2017,2,married,121023
7939,140110,Cynthia,Mcdaniel,Female,Idaho,21,2/15/2017,2,living with parents and siblings,72826
7940,147490,,Gould,Male,West Virginia,24,2/15/2017,1,married,99069
7941,161135,Harold,Mcclain,Male,New Mexico,74,2/15/2017,2,married,150647
7942,202011,Kevin,Fuller,Male,Wyoming,59,2/15/2017,1,married,82746
7943,54941,Ralph,Huffman,Male,Illinois,18,2/15/2017,3,living with parents and siblings,190616
7944,81667,Billy,Quintero,Male,Iowa,20,2/15/2017,3,living with parents and siblings,100574
7945,104283,Louis,Schmitt,Male,Pennsylvania,53,2/15/2017,3,married,98517
7946,121309,Sara,Diaz,Female,Oklahoma,81,2/15/2017,2,married,64254
7947,150399,Michael,Weeks,Male,Wyoming,40,2/15/2017,2,married,39886
7948,178171,Shawn,Villa,Male,North Carolina,30,2/15/2017,1,married,37674
7949,183755,Patrick,Dudley,Male,Alaska,48,2/15/2017,3,married,125021
7950,203050,Roy,Wade,Male,Louisiana,53,2/15/2017,3,married,146644
7951,52490,Ralph,Salinas,Male,Georgia,66,2/15/2017,0,divorced/widowed,105369
7952,7184,Margaret,Kim,Female,Texas,32,2/15/2017,1,married,77628
7953,22689,Samuel,Booth,Male,Utah,73,2/15/2017,1,married,167641
7954,31333,Rebecca,Yu,Female,Louisiana,61,2/15/2017,0,divorced/widowed,123241
7955,40816,Cynthia,Noble,Female,Iowa,69,2/15/2017,2,married,35974
7956,58621,Clarence,Harper,Male,Nebraska,71,2/15/2017,1,married,119631
7957,79453,Lois,Lee,Female,Vermont,76,2/15/2017,0,divorced/widowed,53195
7958,99216,Sarah,Lu,Female,Montana,20,2/15/2017,1,living with parents and siblings,89655
7959,102383,,Obrien,Male,New Mexico,51,2/15/2017,3,married,147766
7960,122621,Kevin,Ortega,Male,Kansas,50,2/15/2017,3,married,345897
7961,127911,Matthew,Riley,Male,Arizona,66,2/15/2017,2,married,67838
7962,134284,Denise,Morris,Female,Alabama,73,2/15/2017,1,married,106165
7963,135862,,Reese,Male,West Virginia,21,2/15/2017,1,living with parents and siblings,64287
7964,143066,Lisa,Sparks,Female,Georgia,43,2/15/2017,2,married,128953
7965,148888,Clarence,Marsh,Male,Louisiana,77,2/15/2017,0,divorced/widowed,133641
7966,181645,Richard,Farmer,Male,Massachusetts,55,2/15/2017,0,single,102456
7967,196569,,Faulkner,Female,Indiana,31,2/15/2017,1,married,62848
7968,106402,Sarah,Sharp,Female,Iowa,27,2/15/2017,0,single,67819
7969,108254,Norma,Lin,Female,Oregon,32,2/15/2017,0,single,54164
7970,173683,,Avery,Male,North Carolina,58,2/15/2017,1,married,124169
7971,32684,Sharon,Reeves,Female,Texas,51,2/15/2017,2,married,149838
7972,37577,Lois,Fields,Female,South Carolina,55,2/15/2017,2,married,76729
7973,52181,Jane,Salazar,Female,Delaware,39,2/15/2017,0,single,73872
7974,108942,Evelyn,Hudson,Female,Colorado,50,2/15/2017,1,married,151178
7975,158571,,Nicholson,Female,Hawaii,18,2/15/2017,1,living with parents and siblings,80575
7976,205575,Stephanie,Berger,Female,Utah,81,2/15/2017,1,married,108877
7977,150208,Craig,Clark,Male,Idaho,45,2/15/2017,1,married,111103
7978,19123,Gerald,Joseph,Male,West Virginia,62,2/15/2017,0,divorced/widowed,46778
7979,26339,Marie,Beard,Female,Nevada,66,2/15/2017,2,married,148063
7980,92284,Debra,Marks,Female,New Jersey,49,2/15/2017,3,married,70443
7981,147589,Ralph,Randall,Male,Vermont,19,2/15/2017,3,living with parents and siblings,49469
7982,135193,Judy,Solomon,Female,Tennessee,46,2/15/2017,2,married,124864
7983,153449,Samuel,Booth,Male,South Carolina,76,2/15/2017,3,married,40735
7984,162414,Heather,Myers,Female,Ohio,41,2/15/2017,2,married,92568
7985,167888,Cynthia,Long,Female,Virginia,19,2/15/2017,2,living with parents and siblings,68819
7986,173353,Amanda,Burnett,Female,Arkansas,57,2/15/2017,3,married,156355
7987,71266,Clarence,Velasquez,Male,Louisiana,69,2/15/2017,3,married,135023
7988,99352,Steven,Mosley,Male,Arkansas,71,2/15/2017,3,married,105834
7989,21615,Bonnie,Raymond,Female,South Dakota,68,2/15/2017,1,married,56901
7990,185320,Fred,Bartlett,Male,Mississippi,23,2/15/2017,1,married,75810
7991,811,Mark,Mccarty,Male,Vermont,41,2/15/2017,3,married,164891
7992,52690,Diane,Lawrence,Female,Connecticut,33,2/15/2017,1,married,70261
7993,55858,John,Terrell,Male,Idaho,52,2/15/2017,1,married,252301
7994,77964,Roger,Rosas,Male,Minnesota,41,2/15/2017,2,married,131780
7995,93774,Joe,Wise,Male,Minnesota,73,2/15/2017,0,divorced/widowed,152103
7996,149627,Thomas,Stanton,Male,Texas,66,2/15/2017,1,married,147122
7997,162605,Carl,Bridges,Male,Kansas,70,2/15/2017,3,married,111796
7998,204711,Elizabeth,Tapia,Female,Washington,59,2/15/2017,0,single,72208
7999,20866,Andrea,Summers,Female,Connecticut,73,2/15/2017,3,married,120223
8000,41070,Judy,Lucas,Female,Indiana,56,2/15/2017,1,married,120197
8001,75124,Steven,Norris,Male,Alabama,49,2/15/2017,1,married,96991
8002,168753,Norma,Porter,Female,Utah,64,2/15/2017,1,married,150021
8003,171246,Joyce,Young,Female,Pennsylvania,33,2/15/2017,0,single,62543
8004,66491,Shirley,Blair,Female,Missouri,55,2/15/2017,2,married,163107
8005,198671,Ned,Stark,Male,New Mexico,67,2/15/2017,1,married,124288
8006,149190,Clarence,Marsh,Male,Indiana,19,2/15/2017,1,living with parents and siblings,44655
8007,169239,Kathryn,Mclaughlin,Female,Montana,67,2/15/2017,2,married,122534
8008,154514,Rose,Horne,Female,Michigan,56,2/15/2017,3,married,46367
8009,36278,Doris,Richmond,Female,Kansas,70,2/15/2017,0,divorced/widowed,117006
8010,28748,Shirley,Harrison,Female,Michigan,37,2/15/2017,1,married,52157
8011,9906,Antonio,Gibson,Male,Hawaii,43,2/15/2017,2,married,72311
8012,186404,Amanda,Flowers,Female,Wisconsin,40,2/15/2017,0,single,31180
8013,181259,Eric,Jefferson,Male,California,44,2/15/2017,0,single,164896
8014,104249,Virginia,Walsh,Female,California,29,2/15/2017,3,married,76689
8015,205739,Peter,Mcguire,Male,California,53,2/15/2017,2,married,61986
8016,40515,Harold,Douglas,Male,Montana,24,2/15/2017,3,married,53983
8017,43897,Edward,Hood,Male,Mississippi,39,2/15/2017,3,married,56988
8018,69563,Ronald,Felix,Male,Wisconsin,67,2/15/2017,2,married,142978
8019,123993,Joyce,Young,Female,Hawaii,77,2/15/2017,0,divorced/widowed,158156
8020,118820,Ashley,Romero,Female,South Carolina,43,2/15/2017,1,married,123847
8021,147472,Carol,Soto,Female,Oklahoma,22,2/15/2017,0,single,52801
8022,13739,Alice,Parrish,Female,Maine,22,2/15/2017,1,married,73500
8023,49654,Brandon,Webb,Male,Oklahoma,25,2/15/2017,3,married,71796
8024,7678,Katherine,Bradley,Female,North Carolina,71,2/15/2017,2,married,116596
8025,52771,Irene,Kirk,Female,Mississippi,27,2/15/2017,3,married,84081
8026,106974,Kevin,Fuller,Male,New York,31,2/15/2017,1,married,83901
8027,125634,Jonathan,Valencia,Male,Montana,61,2/15/2017,2,married,108186
8028,45758,Ruby,Bradshaw,Female,Georgia,22,2/15/2017,2,married,70438
8029,61586,Carl,Bridges,Male,North Dakota,49,2/15/2017,2,married,124455
8030,137739,Rose,Mccann,Female,Pennsylvania,75,2/15/2017,3,married,40475
8031,201857,Pamela,Lara,Female,Wisconsin,45,2/15/2017,0,single,96750
8032,130711,Lawrence,Malone,Male,West Virginia,61,2/15/2017,1,married,95816
8033,11818,Rose,Simon,Female,Mississippi,65,2/16/2017,3,married,83898
8034,28818,Harry,Fuentes,Male,Arizona,72,2/16/2017,3,married,149054
8035,62781,Barbara,Chang,Female,Wyoming,58,2/16/2017,1,married,39478
8036,63709,Denise,Proctor,Female,Florida,30,2/16/2017,2,married,84400
8037,83966,Debra,Marks,Female,Maine,70,2/16/2017,1,married,47042
8038,179190,Kathleen,Norton,Female,New York,66,2/16/2017,3,married,155211
8039,88579,Benjamin,Moon,Male,Tennessee,53,2/16/2017,3,married,96551
8040,92853,,Reese,Male,Maryland,24,2/16/2017,0,single,54612
8041,97258,Benjamin,Cortez,Male,Alabama,46,2/16/2017,2,married,161919
8042,100708,Wayne,Woodward,Male,Massachusetts,37,2/16/2017,2,married,72326
8043,106419,Cynthia,Bass,Female,Maryland,79,2/16/2017,3,married,97139
8044,156764,Joan,May,Female,South Carolina,79,2/16/2017,3,married,149055
8045,33266,Jeremy,Robbins,Male,Illinois,49,2/16/2017,2,married,53593
8046,194964,Scott,Ramirez,Male,South Dakota,71,2/16/2017,0,divorced/widowed,51331
8047,8442,Shirley,Blair,Female,New York,53,2/16/2017,0,single,72390
8048,9173,Ernest,Schneider,Male,Texas,52,2/16/2017,2,married,103707
8049,9520,Gerald,Buckley,Male,Massachusetts,51,2/16/2017,2,married,97589
8050,11808,Paul,Arellano,Male,New York,18,2/16/2017,3,living with parents and siblings,88728
8051,18145,Eric,Jefferson,Male,Rhode Island,45,2/16/2017,2,married,162596
8052,18318,Denise,Proctor,Female,District of Columbia,26,2/16/2017,2,married,55866
8053,24739,Ralph,Avalos,Male,Arkansas,48,2/16/2017,1,married,144021
8054,28568,,Page,Female,Delaware,18,2/16/2017,2,living with parents and siblings,59647
8055,32030,Lillian,Meyer,Female,Alaska,74,2/16/2017,3,married,132945
8056,38268,Lisa,Case,Female,Kentucky,73,2/16/2017,1,married,121380
8057,41298,Doris,Hardy,Female,Pennsylvania,76,2/16/2017,3,married,46456
8058,43181,Albert,Rowe,Male,Michigan,78,2/16/2017,1,married,116688
8059,50621,Harold,Douglas,Male,North Dakota,51,2/16/2017,0,single,98794
8060,52711,Alice,Rivas,Female,North Carolina,79,2/16/2017,2,married,149720
8061,59345,Daniel,Walter,Male,Oregon,42,2/16/2017,1,married,137614
8062,59826,Albert,Hancock,Male,Arizona,32,2/16/2017,3,married,40594
8063,63855,Ryan,Lucero,Male,Arizona,68,2/16/2017,1,married,46560
8064,66940,Kathryn,Guerrero,Female,North Carolina,37,2/16/2017,2,married,58811
8065,69074,Jason,Mcgee,Male,Maine,54,2/16/2017,1,married,78767
8066,74229,Walter,Tate,Male,New Hampshire,33,2/16/2017,1,married,62389
8067,75401,Judy,Solomon,Female,Nevada,27,2/16/2017,1,married,68452
8068,77542,Laura,Rios,Female,Nebraska,44,2/16/2017,1,married,96454
8069,84338,Terry,Roman,Male,Michigan,34,2/16/2017,0,single,52239
8070,87634,Sean,Hahn,Male,Iowa,24,2/16/2017,2,married,85816
8071,90899,Jeffrey,Xiong,Male,Kansas,24,2/16/2017,3,married,96639
8072,91888,Sarah,Barker,Female,Mississippi,63,2/16/2017,3,married,100201
8073,97758,Kenneth,Herrera,Male,South Dakota,50,2/16/2017,2,married,147578
8074,102486,Louise,Hogan,Female,New York,41,2/16/2017,2,married,168681
8075,104971,Jennifer,Cordova,Female,Idaho,54,2/16/2017,2,married,73421
8076,110419,Sandra,Blankenship,Female,Arkansas,41,2/16/2017,2,married,31261
8077,115259,Howard,Olson,Male,Wisconsin,40,2/16/2017,2,married,65486
8078,132171,,Obrien,Male,Ohio,51,2/16/2017,3,married,283365
8079,133761,Brandon,Webb,Male,Pennsylvania,46,2/16/2017,0,single,115165
8080,134923,Carlos,Medina,Male,North Carolina,37,2/16/2017,2,married,69739
8081,140165,Shawn,Lamb,Male,Kansas,44,2/16/2017,0,single,101561
8082,141811,Judith,Buck,Female,Oklahoma,24,2/16/2017,2,married,82631
8083,144291,Jessica,Christensen,Female,Hawaii,40,2/16/2017,2,married,72527
8084,148021,Harry,Mahoney,Male,Louisiana,50,2/16/2017,1,married,145958
8085,149212,Irene,Dean,Female,Mississippi,66,2/16/2017,0,divorced/widowed,115601
8086,149934,Michelle,Hayes,Female,Utah,75,2/16/2017,1,married,93786
8087,150237,Jacqueline,Arroyo,Female,South Dakota,79,2/16/2017,0,divorced/widowed,139731
8088,153464,Beverly,Huynh,Female,California,72,2/16/2017,2,married,103219
8089,161496,Fred,Larson,Male,Ohio,68,2/16/2017,3,married,155890
8090,161835,Anne,Padilla,Female,Hawaii,78,2/16/2017,1,married,47929
8091,165958,Janet,Woodard,Female,Arkansas,54,2/16/2017,0,single,65035
8092,167822,Joe,Coffey,Male,Oregon,65,2/16/2017,0,divorced/widowed,159297
8093,172379,Victor,Guzman,Male,Wisconsin,76,2/16/2017,2,married,138012
8094,177593,George,Carpenter,Male,Georgia,61,2/16/2017,2,married,145068
8095,179836,Patrick,Henry,Male,Florida,37,2/16/2017,0,single,45617
8096,182911,Ruby,Bates,Female,New Jersey,53,2/16/2017,0,single,146377
8097,188449,Kenneth,Herrera,Male,Arkansas,81,2/16/2017,0,divorced/widowed,152341
8098,194266,Cynthia,Hall,Female,Connecticut,48,2/16/2017,2,married,165337
8099,198025,Lillian,Watkins,Female,Tennessee,40,2/16/2017,2,married,86567
8100,201748,,Gould,Male,Tennessee,67,2/16/2017,1,married,48030
8101,71879,Anna,Allison,Female,Maine,78,2/16/2017,0,divorced/widowed,52436
8102,87205,Andrew,Booker,Male,Vermont,23,2/16/2017,1,married,33891
8103,114325,Barbara,Ryan,Female,Massachusetts,36,2/16/2017,2,married,71117
8104,187629,Earl,Flynn,Male,Wyoming,34,2/16/2017,0,single,49642
8105,103664,Carlos,Mccarthy,Male,Oregon,41,2/16/2017,0,single,131170
8106,66026,,Frost,Female,Oregon,45,2/16/2017,2,married,105394
8107,86724,Carlos,Mccarthy,Male,New Hampshire,48,2/16/2017,1,married,124292
8108,86741,Willie,Goodman,Male,South Carolina,69,2/16/2017,1,married,37863
8109,121700,Kenneth,Herrera,Male,Illinois,39,2/16/2017,3,married,69307
8110,128942,Harry,Mora,Male,Illinois,32,2/16/2017,0,single,43822
8111,129133,Charles,Nichols,Male,Alabama,28,2/16/2017,0,single,62348
8112,158709,Emily,Morales,Female,Washington,38,2/16/2017,3,married,88042
8113,169581,Edward,Carr,Male,Colorado,43,2/16/2017,0,single,159471
8114,171628,Deborah,Esquivel,Female,Idaho,47,2/16/2017,3,married,35182
8115,173809,Norma,Lin,Female,Alabama,45,2/16/2017,1,married,45397
8116,75603,Judith,Buck,Female,Montana,73,2/16/2017,3,married,143338
8117,12080,Kenneth,Corona,Male,Texas,81,2/16/2017,1,married,143066
8118,44059,Philip,Mullen,Male,Vermont,66,2/16/2017,0,divorced/widowed,167105
8119,44829,Ruby,Bradshaw,Female,Wyoming,60,2/16/2017,2,married,159499
8120,47091,Judy,Vance,Female,Kentucky,74,2/16/2017,2,married,113305
8121,51877,,Choi,Male,Florida,64,2/16/2017,3,married,145896
8122,120464,Diane,Lawrence,Female,Alaska,26,2/16/2017,3,married,41323
8123,125859,Antonio,Nolan,Male,South Dakota,79,2/16/2017,3,married,169933
8124,129171,Margaret,Juarez,Female,Pennsylvania,67,2/16/2017,2,married,144040
8125,134474,Irene,Payne,Female,Missouri,19,2/16/2017,2,living with parents and siblings,73394
8126,174433,Antonio,Gibson,Male,Idaho,45,2/16/2017,3,married,35981
8127,172927,Scott,Donaldson,Male,Mississippi,23,2/16/2017,2,married,55377
8128,39196,Theresa,Scott,Female,North Carolina,50,2/16/2017,2,married,142648
8129,50538,Philip,Vargas,Male,Washington,23,2/16/2017,0,single,95494
8130,104067,Barbara,Mcbride,Female,New York,73,2/16/2017,2,married,143446
8131,115611,Scott,Schwartz,Male,Utah,61,2/16/2017,2,married,86073
8132,117017,Jonathan,Briggs,Male,Nevada,40,2/16/2017,3,married,97239
8133,134949,Shawn,Phan,Male,Arizona,57,2/16/2017,1,married,38384
8134,7442,Ralph,Randall,Male,Virginia,78,2/16/2017,0,divorced/widowed,140416
8135,9383,Roy,Henson,Male,Wisconsin,23,2/16/2017,1,married,97862
8136,25382,Bonnie,Ramos,Female,Michigan,72,2/16/2017,0,divorced/widowed,98072
8137,33942,Julie,Hopkins,Female,New York,31,2/16/2017,3,married,67593
8138,50605,Bobby,Figueroa,Male,Idaho,68,2/16/2017,2,married,132488
8139,65932,Henry,Kemp,Male,Rhode Island,58,2/16/2017,2,married,133867
8140,87888,Willie,Boyd,Male,Indiana,18,2/16/2017,1,living with parents and siblings,52463
8141,89879,Steve,Ochoa,Male,Kansas,28,2/16/2017,0,single,48482
8142,127536,Howard,Olson,Male,Minnesota,23,2/16/2017,0,single,35088
8143,144775,Kenneth,Herrera,Male,Mississippi,39,2/16/2017,3,married,96147
8144,160604,Christina,Wallace,Female,California,38,2/16/2017,0,single,73507
8145,195306,Terry,Barajas,Male,New York,23,2/16/2017,0,single,84152
8146,157349,Emily,Morales,Female,Illinois,29,2/16/2017,3,married,93248
8147,23941,Janice,Hughes,Female,Nebraska,18,2/16/2017,1,living with parents and siblings,43898
8148,80681,Julia,Pacheco,Female,Wisconsin,64,2/16/2017,3,married,166933
8149,9555,Judy,Barrett,Female,Kentucky,23,2/16/2017,0,single,81920
8150,71302,Clarence,Marsh,Male,Arkansas,43,2/16/2017,1,married,133265
8151,179232,Harold,Douglas,Male,Kentucky,63,2/16/2017,0,divorced/widowed,83653
8152,11547,Wayne,Adkins,Male,Montana,66,2/16/2017,0,divorced/widowed,46739
8153,39555,Catherine,Browning,Female,Ohio,70,2/16/2017,2,married,116398
8154,63297,Joan,Beltran,Female,Colorado,65,2/16/2017,3,married,52528
8155,122038,Wanda,Salas,Female,Vermont,23,2/16/2017,3,married,30843
8156,196358,Walter,Barron,Male,Delaware,24,2/16/2017,3,married,94441
8157,22079,Alan,Turner,Male,Virginia,41,2/16/2017,0,single,162096
8158,50673,Linda,Castillo,Female,Ohio,45,2/16/2017,2,married,110178
8159,101646,George,Nielsen,Male,Arizona,48,2/16/2017,0,single,94747
8160,147485,Ashley,Marshall,Female,Texas,24,2/16/2017,3,married,89614
8161,36418,Jose,Castaneda,Male,Arkansas,48,2/16/2017,3,married,49338
8162,62455,Arthur,Shepherd,Male,Oklahoma,51,2/16/2017,1,married,37983
8163,142783,Marilyn,Sandoval,Female,Massachusetts,20,2/16/2017,2,living with parents and siblings,70808
8164,154727,Catherine,Browning,Female,Texas,81,2/16/2017,0,divorced/widowed,115161
